ts,open,high,low,close,vol
1731553200,90176.07,90284.44,89615.02,90019.18,1894.84
1731556800,90019.18,90263.05,89409.76,90184.45,1446.41
1731560400,90184.45,90184.45,89720.57,90018.01,768.63
1731564000,90018.01,90347.04,89343.39,89372.93,888.19
1731567600,89372.93,90912.11,89156.92,90843.46,1321.26
1731571200,90843.46,91478.3,90393.89,90612.75,1977.25
1731574800,90612.75,90962.27,90414.04,90962.27,1059.72
1731578400,90962.27,91477.7,90895.24,91156.57,1608.55
1731582000,91156.57,91712.56,90534.49,91553.64,1533.3
1731585600,91553.64,91653.94,91011.72,91299.55,2545.91
1731589200,91299.55,91436.9,90639.83,90800.24,3034.38
1731592800,90800.24,91817.29,88711.97,88764.25,9810.23
1731596400,88764.25,89664.41,87829.6,87946.32,10862.14
1731600000,87946.32,89257.76,87543,89226.34,6698.1
1731603600,89226.34,89409.72,88618.43,89268.24,3950.48
1731607200,89268.24,89731.29,88956.58,89154.06,3641.86
1731610800,89154.06,89691.83,89150.43,89495.14,2455.1
1731614400,89495.14,89495.41,87544.52,87588.69,6605.08
1731618000,87588.69,88279.14,86995.51,88214.62,5323.46
1731621600,88214.62,88353.31,87068.61,87658.36,2353.37
1731625200,87658.36,87787.51,86679.1,87334.19,3762.82
1731628800,87334.19,88447.91,87259.57,87905.59,3194.66
1731632400,87905.59,88190.21,87419.51,88111.86,2620.03
1731636000,88111.86,88466.85,87755.32,88392.68,2106.63
1731639600,88392.68,88502.09,88150.47,88256.15,1316.18
1731643200,88256.15,88273.77,87118.43,87481.3,1742.94
1731646800,87481.3,87893.07,87324.2,87755.86,852.67
1731650400,87755.86,88205.63,87626.72,88202.91,606.64
1731654000,88202.91,88416.12,87638.8,87673.31,763.32
1731657600,87673.31,88180.43,87403.28,88105.55,795.63
1731661200,88105.55,89361.07,88042.58,89206.68,1856.35
1731664800,89206.68,89463.35,88968.65,89367.11,986.03
1731668400,89367.11,89776.63,89150.62,89747.3,878.77
1731672000,89747.3,90700.26,89607.02,89765.36,3647.31
1731675600,89765.36,90490.88,89321.93,90161.9,2905.4
1731679200,90161.9,90207.1,88587.8,89134.49,6723.26
1731682800,89134.49,89142.26,87747.96,88437.18,8886.96
1731686400,88437.18,89751.6,88395.74,89380.99,5583.4
1731690000,89380.99,89977.18,89244.09,89506.48,4257.2
1731693600,89506.48,89834.25,89229.81,89392.65,3393.13
1731697200,89392.65,90863.89,89269.07,90398.61,3989.53
1731700800,90398.61,91519.29,90364.71,91494.11,6231.75
1731704400,91494.11,91889.03,91121.46,91735.28,4014.77
1731708000,91735.28,91897.76,91123.63,91234.92,2027.59
1731711600,91234.92,91487.65,90905.37,91058.92,1669.73
1731715200,91058.92,91366.01,90892.06,91053.66,2319.19
1731718800,91053.66,91491.94,90991.74,91296.55,1758.7
1731722400,91296.55,91753.58,91209.75,91467.09,1445.83
1731726000,91467.09,91641.56,91103.5,91305.01,1070.93
1731729600,91305.01,91449.66,91125.15,91330.52,525.79
1731733200,91330.52,91810.87,91203.33,91390.21,605.75
1731736800,91390.21,91496.99,91205.33,91246.31,422.56
1731740400,91246.31,91439.99,91120.5,91162.82,437.27
1731744000,91162.82,91453.32,91067.19,91446.47,501.95
1731747600,91446.47,91459.23,91260.99,91261.71,377.41
1731751200,91261.71,91611.79,91252.33,91412.11,506.77
1731754800,91412.11,91437.99,91016.3,91196.36,691.37
1731758400,91196.36,91343.34,90528.19,90918.56,2189.91
1731762000,90918.56,91221.64,90714.47,90786.7,1311.99
1731765600,90786.7,91099.39,90648.72,90996.85,1365.1
1731769200,90996.85,91044.35,90092.82,90552.4,2592.43
1731772800,90552.4,90871.34,90234.4,90640.43,1851.52
1731776400,90640.43,91043.56,90541.14,90949.84,1243.34
1731780000,90949.84,91431.67,90873.48,91340.53,1241.7
1731783600,91340.53,91370.8,90984.78,91150.45,828.7
1731787200,91150.45,91221.5,90734.39,90798.71,1174.25
1731790800,90798.71,91118.81,90752.09,91052.1,933.86
1731794400,91052.1,91061.28,90362.59,90376.57,690.53
1731798000,90376.57,90704.5,90373.48,90630.94,1401.91
1731801600,90630.94,90927.13,90622.43,90843.59,1045.7
1731805200,90843.59,90908.67,90045.15,90312.58,1792.86
1731808800,90312.58,90321.8,89402.96,90073.79,3328.79
1731812400,90073.79,90294.06,89823.6,90291.87,929.47
1731816000,90291.87,90690.9,90192.26,90598.86,1038.9
1731819600,90598.86,90899.72,90376.31,90467.48,482.27
1731823200,90467.48,90771.95,90374.18,90632.4,270.82
1731826800,90632.4,90653.58,90365.96,90539.74,252.69
1731830400,90539.74,91039.63,90474.4,90970.68,669.88
1731834000,90970.68,91436.45,90955.45,91289.25,598.61
1731837600,91289.25,91330.88,90907.92,91071.1,414.65
1731841200,91071.1,91084.13,90522.53,90692.08,698.6
1731844800,90692.08,91170.96,90640.09,91071.2,1107.24
1731848400,91071.2,91092.6,90313.66,90502.65,1812.64
1731852000,90502.65,90753.47,89932.51,90311.48,1907.83
1731855600,90311.48,90584.52,90126.72,90263.03,1237.54
1731859200,90263.03,90526.27,90085.87,90452.55,1104.9
1731862800,90452.55,90628.53,90154.81,90579.77,1162.87
1731866400,90579.77,90620.24,89844.88,89941.69,1789.77
1731870000,89941.69,90152.49,89693.29,90050.41,1230.31
1731873600,90050.41,90222.18,89497.59,89643.24,1776.26
1731877200,89643.24,89734.38,89010.02,89139.53,2159.71
1731880800,89139.53,89647.65,88728.28,89559.51,2383.89
1731884400,89559.51,89885.08,89346.47,89877.16,1770.45
1731888000,89877.16,90123.68,89652.48,89958.1,1849.01
1731891600,89958.1,90942.15,89907.94,90753.95,2153.56
1731895200,90753.95,90855.24,90422.07,90501.53,1439.63
1731898800,90501.53,90674.4,90317.77,90663.46,796.01
1731902400,90663.46,90723.57,90458.89,90460.16,425.24
1731906000,90460.16,90818.2,90458.97,90621.67,422.91
1731909600,90621.67,92084.16,90620.35,92067.52,1424.73
1731913200,92067.52,92232.91,91424.68,91730.92,1323.27
1731916800,91730.92,92132.49,91571.4,91799.49,663.53
1731920400,91799.49,92211.32,91651.84,91725.97,776.41
1731924000,91725.97,92023.4,91675.05,91773.11,884.15
1731927600,91773.11,91824.58,90071.18,90279.01,1836.11
1731931200,90279.01,90767.87,90116.49,90538.94,2558.28
1731934800,90538.94,90609.38,87547.97,88230.26,5598.92
1731938400,88230.26,91005.18,87801.95,90316.32,5129.85
1731942000,90316.32,92649.98,90269.88,92395.35,7127.29
1731945600,92395.35,92612.04,91162.26,91465.65,5502.4
1731949200,91465.65,92209.2,90962.22,91629.77,4503.73
1731952800,91629.77,91723.54,90142.39,90418.05,3697.68
1731956400,90418.05,90715.41,89735.28,90684.31,3738.78
1731960000,90684.31,92029.69,90494.37,91578.68,7042.16
1731963600,91578.68,92088.93,91238.77,91372.31,3591.64
1731967200,91372.31,91545.96,91056.42,91234.47,1421.84
1731970800,91234.47,91285.98,90300.54,90514.83,2100.71
1731974400,90514.83,91255.4,90414.27,91083.23,1890.85
1731978000,91083.23,91292.22,90671.7,90758.61,1753.75
1731981600,90758.61,91330.37,90749.82,91291.78,1261.95
1731985200,91291.78,91586.45,91214.55,91476.19,900.53
1731988800,91476.19,91870.37,91296.12,91586.55,949.3
1731992400,91586.55,91958.56,91302.16,91941.88,715.28
1731996000,91941.88,92053.57,91664.38,92025.51,778.16
1731999600,92025.51,92093.92,91657.58,91676.97,807.02
1732003200,91676.97,91822.07,91438.7,91813.55,568.37
1732006800,91813.55,91983.15,91231.32,91759.55,913.98
1732010400,91759.55,91968.68,91545.04,91804.95,908.03
1732014000,91804.95,91906.84,91578.82,91716.32,454.83
1732017600,91716.32,92592.37,91716.32,92524.62,2701.38
1732021200,92524.62,92844.18,91113.09,91200.02,4874.82
1732024800,91200.02,92362.01,91044.29,91894.84,6253.74
1732028400,91894.84,92545.57,91563.79,92481.9,5559.27
1732032000,92481.9,92727.65,92243.72,92656.21,3368.12
1732035600,92656.21,93366.68,92466.37,92953.52,5177.38
1732039200,92953.52,93972.05,92825.77,93768.64,7591.11
1732042800,93768.64,94056.9,93182.34,93333.59,4388.05
1732046400,93333.59,93671.48,92270.91,92570.12,5211.89
1732050000,92570.12,92852.54,91908.92,92312.83,3554.14
1732053600,92312.83,92535.54,91430.47,91945.65,2361.49
1732057200,91945.65,92422.52,91696.33,92418.48,1966.11
1732060800,92418.48,92556.99,92127.4,92171.53,1739.7
1732064400,92171.53,92372.31,91855.73,92109.93,2120.72
1732068000,92109.93,92171.44,91718.2,91879.91,2335.09
1732071600,91879.91,92193.69,91612.46,92164.67,2713.89
1732075200,92164.67,92379.69,91986.02,92208.58,1567.41
1732078800,92208.58,92616.07,92035.47,92610.75,1403.88
1732082400,92610.75,92750.5,92452.56,92468.57,1052.9
1732086000,92468.57,92945.06,92389.99,92935.27,937.96
1732089600,92935.27,93425.46,92816.42,93289.24,1221.51
1732093200,93289.24,93749.89,93055.46,93181.02,1296.08
1732096800,93181.02,93610.82,93112.02,93383.77,844.95
1732100400,93383.77,93724.12,92923.67,93559.64,1102.5
1732104000,93559.64,93832.6,93427.62,93642.05,2183.75
1732107600,93642.05,94684.6,93640.75,94483.5,4809.54
1732111200,94483.5,94868.1,93933.74,94734.6,6952.85
1732114800,94734.6,95056.1,94173.63,94917.15,7117.46
1732118400,94917.15,95010.27,93406.35,94174.67,6579.9
1732122000,94174.67,94458.04,93713.95,94041.61,4478.77
1732125600,94041.61,94397.7,93253.59,93788.57,6317.95
1732129200,93788.57,94126.31,93337.13,94126.31,3814.18
1732132800,94126.31,94718.83,93940.91,94370.9,3912.42
1732136400,94370.9,94596.09,94011.72,94450.81,2432.07
1732140000,94450.81,94574.16,94017.38,94247.66,1276.61
1732143600,94247.66,94379.92,93862.08,94379.92,1968.1
1732147200,94379.92,95000.15,94278.42,94807.87,2709.87
1732150800,94807.87,95046.86,94694.57,94812.46,2522.23
1732154400,94812.46,94869.85,94152.97,94521.12,2748.96
1732158000,94521.12,96021.05,94504.71,95911.3,4881.42
1732161600,95911.3,97772.34,95905.64,97643.05,5650.55
1732165200,97643.05,97939.74,96771.36,97397.85,4130.01
1732168800,97397.85,97462.01,96858.78,97066.19,1794.69
1732172400,97066.19,97429.07,96969.9,96976.33,719.53
1732176000,96976.33,97189.54,96776.99,97150.01,865.07
1732179600,97150.01,97698.17,97078.94,97642.55,1339.05
1732183200,97642.55,97775.71,97306.31,97741.89,981.17
1732186800,97741.89,98351.75,97721.57,97992.92,2619.29
1732190400,97992.92,98248.06,97310.62,97325.66,4459.61
1732194000,97325.66,97767.44,97070.79,97570.32,3943.16
1732197600,97570.32,97714.67,96571.45,97077.77,5199.56
1732201200,97077.77,97156.6,95634.88,96704.67,7579.57
1732204800,96704.67,97490.3,96329.25,97210.25,4627.3
1732208400,97210.25,98145.36,96982.35,98135.42,4402.22
1732212000,98135.42,98502.28,97758.95,98379.28,6040.03
1732215600,98379.28,99056.4,97804.77,97921.16,7741.27
1732219200,97921.16,98805.03,97719.88,98236.53,6122.95
1732222800,98236.53,98307.77,97665.41,98084.58,3928.13
1732226400,98084.58,98536.02,97966.51,98468.35,1653.7
1732230000,98468.35,98833.38,98412.66,98436.25,2584.14
1732233600,98436.25,98623.74,97948.3,98104.12,2804.9
1732237200,98104.12,98498.54,97942.64,98178.06,2227.33
1732240800,98178.06,98883.52,98143.06,98710.98,2379.55
1732244400,98710.98,99377.76,98528.74,98950.52,3193.34
1732248000,98950.52,99217.57,98785.11,98910.9,1566.54
1732251600,98910.9,99115.02,98619.39,98909.93,1341.15
1732255200,98909.93,99156.75,98759.76,99117.81,1332.41
1732258800,99117.81,99532.91,98992.82,99307.66,2188.69
1732262400,99307.66,99396.9,98846.98,98915.42,1173.95
1732266000,98915.42,98944.51,98470.07,98792.25,1149.82
1732269600,98792.25,98859.3,98353.65,98451.62,1243.61
1732273200,98451.62,98986.76,98301.59,98955.64,1065.4
1732276800,98955.64,99033.11,98588.87,98719.75,1451.21
1732280400,98719.75,98726.83,97439.97,97843.54,4777.12
1732284000,97843.54,98211.12,97207.77,97365.62,5796.9
1732287600,97365.62,98940.55,97244.82,98810.19,6761.09
1732291200,98810.19,99147.08,98371.62,98992.03,4925.68
1732294800,98992.03,99433,98884.1,98934.82,4680.82
1732298400,98934.82,99333.04,98815.03,99278.96,4457.94
1732302000,99278.96,99772.99,99017.83,99257.54,7005.11
1732305600,99257.54,99631.16,99083,99313.35,6642.41
1732309200,99313.35,99447.16,98897.37,99430.79,2975.22
1732312800,99430.79,99524.15,98705.67,98732.89,1863.84
1732316400,98732.89,99030.23,98732.89,99010.89,1282.5
1732320000,99010.89,99023.88,98656.94,98746.98,1573.18
1732323600,98746.98,98767.27,98415.9,98691.42,1651.02
1732327200,98691.42,98718.86,98403.81,98590.76,1381.86
1732330800,98590.76,98930.11,98515.45,98768.71,1222.21
1732334400,98768.71,98805.66,98382.69,98671.44,1207.35
1732338000,98671.44,98886.02,98500.54,98854.03,810.26
1732341600,98854.03,98930.78,98702.62,98813.22,691.27
1732345200,98813.22,98853.98,98525.3,98672.15,708.11
1732348800,98672.15,98750.24,98467.07,98559.98,777.6
1732352400,98559.98,98657.53,98467.31,98563.68,843.45
1732356000,98563.68,98677.65,98409.21,98536.09,934.3
1732359600,98536.09,98655.55,98495.7,98543.12,734.23
1732363200,98543.12,98749.9,98531.54,98740.59,1001.12
1732366800,98740.59,98976.56,98655.56,98658.74,1274.38
1732370400,98658.74,98955.23,98584.44,98896.55,1437.82
1732374000,98896.55,98947.29,98575.82,98581.73,1227.22
1732377600,98581.73,98665.31,97746.48,97860.79,3523.24
1732381200,97860.79,98241.49,97500.02,98072.12,1939.68
1732384800,98072.12,98152.45,97813.48,97960.19,1022.73
1732388400,97960.19,97964.2,97491.75,97612.53,1021.75
1732392000,97612.53,97824.75,97219.23,97822.61,1576.38
1732395600,97822.61,98124.77,97659.16,98061.32,1015.61
1732399200,98061.32,98117.67,97622.61,97746.14,695.28
1732402800,97746.14,97854.17,97507.62,97765.04,747.1
1732406400,97765.04,98084.82,97715.59,98017.12,749.3
1732410000,98017.12,98473.17,98016.65,98291.55,968.13
1732413600,98291.55,98670.34,98290.89,98501.38,875.24
1732417200,98501.38,98536.84,98203.23,98292.86,679.87
1732420800,98292.86,98354.78,97992.39,98278.52,463.22
1732424400,98278.52,98370.35,98025.16,98352.27,386.82
1732428000,98352.27,98488.63,98127.06,98438.69,286.69
1732431600,98438.69,98499.24,98274.67,98496.49,221.5
1732435200,98496.49,98538.48,98038.72,98165.68,309.73
1732438800,98165.68,98288.96,97915.83,98039.67,302.12
1732442400,98039.67,98073.95,97566.01,97786.39,368.43
1732446000,97786.39,97857.2,97355.42,97393.62,525.97
1732449600,97393.62,97524.01,96500.94,96975.2,3011.67
1732453200,96975.2,97709.4,96826.54,97302.72,2027.66
1732456800,97302.72,97307.88,96651.75,97115.8,2274.74
1732460400,97115.8,97161.18,95955.47,95964.92,2680.86
1732464000,95964.92,96790.15,95787.8,96461.97,2480.7
1732467600,96461.97,96475.35,95781.2,95930.39,2111.03
1732471200,95930.39,96618.21,95856.74,96595.24,1378.35
1732474800,96595.24,96595.24,96188.83,96364.08,1356.62
1732478400,96364.08,96887.78,96238.71,96873.19,1231.5
1732482000,96873.19,97058.04,96649.16,97045.03,916.41
1732485600,97045.03,98103.41,97045.01,98103.41,1623.88
1732489200,98103.41,98458.61,97626.68,98018.2,3039.21
1732492800,98018.2,98152.62,97639.4,97844.56,1835.6
1732496400,97844.56,97938.63,97001.91,97312.88,2466.32
1732500000,97312.88,97825.12,97307.12,97477.78,1041.66
1732503600,97477.78,97993.73,97458.63,97991.89,937.58
1732507200,97991.89,98150.29,97663.06,97919.99,801.16
1732510800,97919.99,98350.22,97899.82,98184.97,599.69
1732514400,98184.97,98478.52,98164.31,98196.35,602.11
1732518000,98196.35,98387.26,97841.08,98150.11,582.64
1732521600,98150.11,98388.67,97957.04,98317.76,530.15
1732525200,98317.76,98974.51,98304.09,98589.07,1354.62
1732528800,98589.07,98779.04,98297.24,98397.53,986.65
