regime,vrp,instrument,premium_$/side/day,concurrent_pairs,L1_hedge_equity,L2_tail_buffer,L3_loss_buffer,total_capital_$,expected_weekly_aggregate_PnL,p05_weekly_aggregate_PnL,weeks_to_burn_30k_at_E[PnL]
mod,0.2,daily_strangle,1500,100,41709,0,0,54222,1234743,1203694,
mod,0.2,daily_strangle,1500,250,104273,0,0,135555,3086857,3037766,
mod,0.2,daily_strangle,1500,500,208546,0,0,271110,6173715,6104289,
mod,0.2,daily_strangle,1500,1000,417092,0,0,542220,12347430,12249247,
mod,0.2,perp_delta_only,250,1,0,12101,4560,21660,-4560,-8407,6
mod,0.2,perp_delta_only,250,4,0,24203,18241,55178,-18241,-25936,1
mod,0.2,perp_delta_only,250,8,0,34229,36482,91925,-36482,-47365,0
mod,0.2,perp_delta_only,250,12,0,41922,54724,125639,-54724,-68052,0
mod,0.2,perp_delta_only,250,25,0,60509,114008,226873,-114008,-133246,0
mod,0.2,perp_delta_only,250,50,0,85573,228016,407666,-228016,-255223,0
mod,0.2,perp_delta_only,250,100,0,121018,456033,750167,-456033,-494509,0
mod,0.2,perp_delta_only,250,250,0,191347,1140083,1730860,-1140083,-1200920,0
mod,0.2,perp_delta_only,250,500,0,270606,2280166,3316004,-2280166,-2366202,0
mod,0.2,perp_delta_only,250,1000,0,382695,4560333,6425936,-4560333,-4682006,0
mod,0.2,perp_delta_only,400,1,0,9136,2397,14993,-2397,-6243,12
mod,0.2,perp_delta_only,400,4,0,18272,9589,36220,-9589,-17280,3
mod,0.2,perp_delta_only,400,8,0,25841,19178,58526,-19178,-30055,1
mod,0.2,perp_delta_only,400,12,0,31649,28768,78542,-28768,-42089,1
mod,0.2,perp_delta_only,400,25,0,45682,59933,137300,-59933,-79161,0
mod,0.2,perp_delta_only,400,50,0,64604,119866,239812,-119866,-147059,0
mod,0.2,perp_delta_only,400,100,0,91364,239733,430426,-239733,-278190,0
mod,0.2,perp_delta_only,400,250,0,144459,599333,966930,-599333,-660139,0
mod,0.2,perp_delta_only,400,500,0,204296,1198666,1823852,-1198666,-1284659,0
mod,0.2,perp_delta_only,400,1000,0,288919,2397333,3492128,-2397333,-2518945,0
mod,0.2,perp_delta_only,600,1,0,5182,0,6737,421,-3403,
mod,0.2,perp_delta_only,600,4,0,10364,0,13474,1686,-5964,
mod,0.2,perp_delta_only,600,8,0,14658,0,19055,3373,-7446,
mod,0.2,perp_delta_only,600,12,0,17952,0,23338,5060,-8191,
mod,0.2,perp_delta_only,600,25,0,25912,0,33686,10541,-8585,
mod,0.2,perp_delta_only,600,50,0,36645,0,47639,21083,-5966,
mod,0.2,perp_delta_only,600,100,0,51824,0,67372,42166,3912,
mod,0.2,perp_delta_only,600,250,0,81942,0,106524,105416,44931,
mod,0.2,perp_delta_only,600,500,0,115883,0,150649,210833,125293,
mod,0.2,perp_delta_only,600,1000,0,163884,0,213049,421666,300695,
mod,0.2,perp_delta_only,800,1,0,1228,0,1597,3180,-667,
mod,0.2,perp_delta_only,800,4,0,2457,0,3194,12720,5024,
mod,0.2,perp_delta_only,800,8,0,3474,0,4517,25440,14557,
mod,0.2,perp_delta_only,800,12,0,4255,0,5532,38160,24831,
mod,0.2,perp_delta_only,800,25,0,6142,0,7985,79500,60261,
mod,0.2,perp_delta_only,800,50,0,8687,0,11293,159000,131793,
mod,0.2,perp_delta_only,800,100,0,12285,0,15971,318000,279523,
mod,0.2,perp_delta_only,800,250,0,19425,0,25252,795000,734163,
mod,0.2,perp_delta_only,800,500,0,27471,0,35712,1590000,1503964,
mod,0.2,perp_delta_only,800,1000,0,38850,0,50505,3180000,3058327,
mod,0.2,perp_delta_only,1000,1,0,0,0,0,6023,2167,
mod,0.2,perp_delta_only,1000,4,0,0,0,0,24093,16380,
mod,0.2,perp_delta_only,1000,8,0,0,0,0,48186,37279,
mod,0.2,perp_delta_only,1000,12,0,0,0,0,72280,58921,
mod,0.2,perp_delta_only,1000,25,0,0,0,0,150583,131302,
mod,0.2,perp_delta_only,1000,50,0,0,0,0,301166,273899,
mod,0.2,perp_delta_only,1000,100,0,0,0,0,602333,563771,
mod,0.2,perp_delta_only,1000,250,0,0,0,0,1505833,1444861,
mod,0.2,perp_delta_only,1000,500,0,0,0,0,3011666,2925439,
mod,0.2,perp_delta_only,1000,1000,0,0,0,0,6023333,5901389,
mod,0.2,perp_delta_only,1500,1,0,0,0,0,13045,9322,
mod,0.2,perp_delta_only,1500,4,0,0,0,0,52180,44734,
mod,0.2,perp_delta_only,1500,8,0,0,0,0,104360,93830,
mod,0.2,perp_delta_only,1500,12,0,0,0,0,156540,143644,
mod,0.2,perp_delta_only,1500,25,0,0,0,0,326125,307511,
mod,0.2,perp_delta_only,1500,50,0,0,0,0,652250,625927,
mod,0.2,perp_delta_only,1500,100,0,0,0,0,1304500,1267273,
mod,0.2,perp_delta_only,1500,250,0,0,0,0,3261250,3202390,
mod,0.2,perp_delta_only,1500,500,0,0,0,0,6522500,6439259,
mod,0.2,perp_delta_only,1500,1000,0,0,0,0,13045000,12927280,
elev,0.2,straddle_30d,250,1,7247,18462,8635,44649,-8635,-13004,3
elev,0.2,straddle_30d,250,4,28990,36924,34543,130597,-34543,-43280,0
elev,0.2,straddle_30d,250,8,57981,52219,69087,233074,-69087,-81442,0
elev,0.2,straddle_30d,250,12,86971,63955,103631,330926,-103631,-118763,0
elev,0.2,straddle_30d,250,25,181190,92312,215898,636222,-215898,-237740,0
elev,0.2,straddle_30d,250,50,362381,130549,431797,1202146,-431797,-462685,0
elev,0.2,straddle_30d,250,100,724763,184624,863595,2304877,-863595,-907277,0
elev,0.2,straddle_30d,250,250,1811908,291917,2158987,5541656,-2158987,-2228056,0
elev,0.2,straddle_30d,250,500,3623816,412833,4317975,10861011,-4317975,-4415652,0
elev,0.2,straddle_30d,250,1000,7247632,583834,8635950,21407641,-8635950,-8774087,0
elev,0.2,straddle_30d,400,1,7256,15524,6450,38001,-6450,-10842,4
elev,0.2,straddle_30d,400,4,29025,31049,25802,111641,-25802,-34586,1
elev,0.2,straddle_30d,400,8,58050,43910,51605,199637,-51605,-64027,0
elev,0.2,straddle_30d,400,12,87076,53779,77408,283743,-77408,-92621,0
elev,0.2,straddle_30d,400,25,181409,77623,161267,546390,-161267,-183226,0
elev,0.2,straddle_30d,400,50,362818,109776,322535,1033669,-322535,-353589,0
elev,0.2,straddle_30d,400,100,725636,155247,645071,1983741,-645071,-688988,0
elev,0.2,straddle_30d,400,250,1814091,245467,1612678,4773908,-1612678,-1682116,0
elev,0.2,straddle_30d,400,500,3628183,347143,3225356,9360887,-3225356,-3323557,0
elev,0.2,straddle_30d,400,1000,7256366,490935,6450712,18457417,-6450712,-6589590,0
elev,0.2,straddle_30d,600,1,7270,11700,3648,29404,-3648,-8121,8
elev,0.2,straddle_30d,600,4,29080,23400,14595,87198,-14595,-23540,2
elev,0.2,straddle_30d,600,8,58160,33093,29190,156577,-29190,-41840,1
elev,0.2,straddle_30d,600,12,87241,40530,43785,223024,-43785,-59278,0
elev,0.2,straddle_30d,600,25,181752,58500,91220,430915,-91220,-113582,0
elev,0.2,straddle_30d,600,50,363504,82732,182440,817281,-182440,-214065,0
elev,0.2,straddle_30d,600,100,727009,117001,364881,1571560,-364881,-409604,0
elev,0.2,straddle_30d,600,250,1817523,184995,912202,3789139,-912202,-982917,0
elev,0.2,straddle_30d,600,500,3635047,261623,1824405,7437400,-1824405,-1924411,0
elev,0.2,straddle_30d,600,1000,7270095,369991,3648811,14675568,-3648811,-3790240,0
elev,0.2,straddle_30d,800,1,7247,7435,921,20286,-921,-5284,32
elev,0.2,straddle_30d,800,4,28989,14871,3687,61814,-3687,-12412,8
elev,0.2,straddle_30d,800,8,57979,21031,7375,112303,-7375,-19713,4
elev,0.2,straddle_30d,800,12,86969,25758,11062,160928,-11062,-26173,2
elev,0.2,straddle_30d,800,25,181187,37179,23047,313838,-23047,-44858,1
elev,0.2,straddle_30d,800,50,362374,52579,46094,599363,-46094,-76940,0
elev,0.2,straddle_30d,800,100,724748,74359,92189,1158686,-92189,-135811,0
elev,0.2,straddle_30d,800,250,1811871,117572,230473,2807892,-230473,-299446,0
elev,0.2,straddle_30d,800,500,3623743,166272,460946,5526251,-460946,-558489,0
elev,0.2,straddle_30d,800,1000,7247487,235144,921893,10925883,-921893,-1059840,0
elev,0.2,straddle_30d,1000,1,7260,3467,0,13945,1967,-2437,
elev,0.2,straddle_30d,1000,4,29041,6934,0,46768,7869,-940,
elev,0.2,straddle_30d,1000,8,58082,9807,0,88255,15738,3279,
elev,0.2,straddle_30d,1000,12,87123,12011,0,128874,23608,8348,
elev,0.2,straddle_30d,1000,25,181506,17336,0,258496,49183,27158,
elev,0.2,straddle_30d,1000,50,363013,24517,0,503790,98366,67219,
elev,0.2,straddle_30d,1000,100,726026,34673,0,988909,196733,152684,
elev,0.2,straddle_30d,1000,250,1815066,54823,0,2430856,491833,422185,
elev,0.2,straddle_30d,1000,500,3630132,77531,0,4819963,983667,885170,
elev,0.2,straddle_30d,1000,1000,7260265,109646,0,9580884,1967334,1828039,
elev,0.2,straddle_30d,1500,1,7233,0,0,9404,8919,4516,
elev,0.2,straddle_30d,1500,4,28935,0,0,37616,35679,26873,
elev,0.2,straddle_30d,1500,8,57871,0,0,75233,71358,58904,
elev,0.2,straddle_30d,1500,12,86807,0,0,112850,107037,91785,
elev,0.2,straddle_30d,1500,25,180849,0,0,235104,222994,200979,
elev,0.2,straddle_30d,1500,50,361699,0,0,470209,445989,414855,
elev,0.2,straddle_30d,1500,100,723398,0,0,940418,891979,847949,
elev,0.2,straddle_30d,1500,250,1808496,0,0,2351046,2229947,2160330,
elev,0.2,straddle_30d,1500,500,3616993,0,0,4702092,4459895,4361441,
elev,0.2,straddle_30d,1500,1000,7233987,0,0,9404184,8919791,8780556,
elev,0.2,strangle_7d,250,1,2690,17335,8035,36481,-8035,-12355,3
elev,0.2,strangle_7d,250,4,10763,34671,32143,100851,-32143,-40783,0
elev,0.2,strangle_7d,250,8,21526,49032,64287,175300,-64287,-76506,0
elev,0.2,strangle_7d,250,12,32290,60052,96430,245405,-96430,-111395,0
elev,0.2,strangle_7d,250,25,67271,86678,200897,461301,-200897,-222497,0
elev,0.2,strangle_7d,250,50,134542,122581,401795,856595,-401795,-432342,0
elev,0.2,strangle_7d,250,100,269085,173356,803590,1619842,-803590,-846790,0
elev,0.2,strangle_7d,250,250,672713,274101,2008976,3842528,-2008976,-2077282,0
elev,0.2,strangle_7d,250,500,1345426,387637,4017952,7476322,-4017952,-4114551,0
elev,0.2,strangle_7d,250,1000,2690853,548202,8035904,14657449,-8035904,-8172516,0
elev,0.2,strangle_7d,400,1,2690,14564,5877,30071,-5877,-10292,5
elev,0.2,strangle_7d,400,4,10763,29128,23508,82419,-23508,-32338,1
elev,0.2,strangle_7d,400,8,21526,41193,47016,142657,-47016,-59503,0
elev,0.2,strangle_7d,400,12,32290,50451,70524,199246,-70524,-85818,0
elev,0.2,strangle_7d,400,25,67271,72821,146925,373123,-146925,-169000,0
elev,0.2,strangle_7d,400,50,134542,102984,293851,690792,-293851,-325070,0
elev,0.2,strangle_7d,400,100,269085,145642,587703,1303159,-587703,-631853,0
elev,0.2,strangle_7d,400,250,672713,230280,1469257,3083927,-1469257,-1539065,0
elev,0.2,strangle_7d,400,500,1345426,325665,2938515,5992490,-2938515,-3037238,0
elev,0.2,strangle_7d,400,1000,2690853,460560,5877031,11736979,-5877031,-6016646,0
elev,0.2,strangle_7d,600,1,2690,10569,3128,21305,-3128,-7479,9
elev,0.2,strangle_7d,600,4,10763,21139,12514,57742,-12514,-21215,2
elev,0.2,strangle_7d,600,8,21526,29895,25028,99386,-25028,-37334,1
elev,0.2,strangle_7d,600,12,32290,36614,37542,138381,-37542,-52613,0
elev,0.2,strangle_7d,600,25,67271,52848,78213,257833,-78213,-99967,0
elev,0.2,strangle_7d,600,50,134542,74739,156426,475421,-156426,-187191,0
elev,0.2,strangle_7d,600,100,269085,105697,312852,893926,-312852,-356360,0
elev,0.2,strangle_7d,600,250,672713,167123,782131,2108557,-782131,-850923,0
elev,0.2,strangle_7d,600,500,1345426,236347,1564262,4089847,-1564262,-1661549,0
elev,0.2,strangle_7d,600,1000,2690853,334246,3128524,7999711,-3128524,-3266109,0
elev,0.2,strangle_7d,800,1,2690,6558,327,12449,-327,-4653,91
elev,0.2,strangle_7d,800,4,10763,13117,1308,32745,-1308,-9960,22
elev,0.2,strangle_7d,800,8,21526,18550,2616,55501,-2616,-14851,11
elev,0.2,strangle_7d,800,12,32290,22720,3924,76614,-3924,-18909,7
elev,0.2,strangle_7d,800,25,67271,32793,8175,140712,-8175,-29805,3
elev,0.2,strangle_7d,800,50,134542,46377,16350,256451,-16350,-46939,1
elev,0.2,strangle_7d,800,100,269085,65587,32700,477585,-32700,-75960,0
elev,0.2,strangle_7d,800,250,672713,103702,81751,1115617,-81751,-150151,0
elev,0.2,strangle_7d,800,500,1345426,146657,163502,2152263,-163502,-260234,0
elev,0.2,strangle_7d,800,1000,2690853,207405,327005,4192843,-327005,-463805,0
elev,0.2,strangle_7d,1000,1,2690,2490,0,6736,2592,-1778,
elev,0.2,strangle_7d,1000,4,10763,4981,0,20468,10370,1628,
elev,0.2,strangle_7d,1000,8,21526,7044,0,37143,20740,8378,
elev,0.2,strangle_7d,1000,12,32290,8628,0,53193,31110,15970,
elev,0.2,strangle_7d,1000,25,67271,12453,0,103642,64813,42960,
elev,0.2,strangle_7d,1000,50,134542,17612,0,197801,129627,98722,
elev,0.2,strangle_7d,1000,100,269085,24907,0,382190,259255,215548,
elev,0.2,strangle_7d,1000,250,672713,39381,0,925723,648139,579032,
elev,0.2,strangle_7d,1000,500,1345426,55694,0,1821457,1296279,1198547,
elev,0.2,strangle_7d,1000,1000,2690853,78763,0,3600502,2592558,2454344,
elev,0.2,strangle_7d,1500,1,2690,0,0,3498,9474,5032,
elev,0.2,strangle_7d,1500,4,10763,0,0,13992,37896,29013,
elev,0.2,strangle_7d,1500,8,21526,0,0,27984,75792,63229,
elev,0.2,strangle_7d,1500,12,32290,0,0,41977,113688,98302,
elev,0.2,strangle_7d,1500,25,67271,0,0,87452,236850,214643,
elev,0.2,strangle_7d,1500,50,134542,0,0,174905,473700,442295,
elev,0.2,strangle_7d,1500,100,269085,0,0,349810,947401,902987,
elev,0.2,strangle_7d,1500,250,672713,0,0,874527,2368504,2298279,
elev,0.2,strangle_7d,1500,500,1345426,0,0,1749054,4737009,4637696,
elev,0.2,strangle_7d,1500,1000,2690853,0,0,3498109,9474019,9333569,
elev,0.2,daily_strangle,250,1,588,17959,8808,35562,-8808,-12545,3
elev,0.2,daily_strangle,250,4,2352,35918,35235,95557,-35235,-42708,0
elev,0.2,daily_strangle,250,8,4705,50796,70470,163763,-70470,-81039,0
elev,0.2,daily_strangle,250,12,7058,62212,105705,227468,-105705,-118649,0
elev,0.2,daily_strangle,250,25,14704,89795,220219,422135,-220219,-238903,0
elev,0.2,daily_strangle,250,50,29409,126990,440438,775889,-440438,-466861,0
elev,0.2,daily_strangle,250,100,58818,179591,880876,1455072,-880876,-918244,0
elev,0.2,daily_strangle,250,250,147045,283959,2202191,3423154,-2202191,-2261274,0
elev,0.2,daily_strangle,250,500,294090,401579,4404382,6630067,-4404382,-4487938,0
elev,0.2,daily_strangle,250,1000,588180,567919,8808764,12954322,-8808764,-8926931,0
elev,0.2,daily_strangle,400,1,588,14938,6647,28827,-6647,-10370,4
elev,0.2,daily_strangle,400,4,2352,29877,26591,76468,-26591,-34037,1
elev,0.2,daily_strangle,400,8,4705,42253,53182,130184,-53182,-63713,0
elev,0.2,daily_strangle,400,12,7058,51749,79774,180157,-79774,-92671,0
elev,0.2,daily_strangle,400,25,14704,74694,166196,332274,-166196,-184812,0
elev,0.2,daily_strangle,400,50,29409,105633,332393,607667,-332393,-358720,0
elev,0.2,daily_strangle,400,100,58818,149388,664787,1134891,-664787,-702018,0
elev,0.2,daily_strangle,400,250,147045,236204,1661968,2658782,-1661968,-1720835,0
elev,0.2,daily_strangle,400,500,294090,334043,3323936,5137690,-3323936,-3407187,0
elev,0.2,daily_strangle,400,1000,588180,472408,6647872,10020998,-6647872,-6765607,0
elev,0.2,daily_strangle,600,1,588,11159,3911,20356,-3911,-7743,7
elev,0.2,daily_strangle,600,4,2352,22318,15645,52412,-15645,-23310,1
elev,0.2,daily_strangle,600,8,4705,31563,31291,87828,-31291,-42130,0
elev,0.2,daily_strangle,600,12,7058,38656,46937,120448,-46937,-60212,0
elev,0.2,daily_strangle,600,25,14704,55796,97787,218774,-97787,-116948,0
elev,0.2,daily_strangle,600,50,29409,78907,195574,395058,-195574,-222672,0
elev,0.2,daily_strangle,600,100,58818,111592,391148,730027,-391148,-429470,0
elev,0.2,daily_strangle,600,250,147045,176443,977872,1691768,-977872,-1038464,0
elev,0.2,daily_strangle,600,500,294090,249528,1955744,3249171,-1955744,-2041434,0
elev,0.2,daily_strangle,600,1000,588180,352886,3911488,6308321,-3911488,-4032672,0
elev,0.2,daily_strangle,800,1,588,7006,1104,11308,-1104,-4832,27
elev,0.2,daily_strangle,800,4,2352,14013,4416,27017,-4416,-11872,6
elev,0.2,daily_strangle,800,8,4705,19817,8832,43362,-8832,-19377,3
elev,0.2,daily_strangle,800,12,7058,24271,13248,57952,-13248,-26163,2
elev,0.2,daily_strangle,800,25,14704,35033,27602,100542,-27602,-46242,1
elev,0.2,daily_strangle,800,50,29409,49544,55204,174405,-55204,-81565,0
elev,0.2,daily_strangle,800,100,58818,70067,110408,311081,-110408,-147689,0
elev,0.2,daily_strangle,800,250,147045,110785,276020,694007,-276020,-334967,0
elev,0.2,daily_strangle,800,500,294090,156674,552041,1303648,-552041,-635404,0
elev,0.2,daily_strangle,800,1000,588180,221571,1104082,2487985,-1104082,-1221976,0
elev,0.2,daily_strangle,1000,1,588,3058,0,4740,1753,-2045,
elev,0.2,daily_strangle,1000,4,2352,6117,0,11011,7015,-583,
elev,0.2,daily_strangle,1000,8,4705,8651,0,17363,14030,3284,
elev,0.2,daily_strangle,1000,12,7058,10595,0,22949,21046,7885,
elev,0.2,daily_strangle,1000,25,14704,15293,0,38997,43846,24849,
elev,0.2,daily_strangle,1000,50,29409,21628,0,66348,87692,60827,
elev,0.2,daily_strangle,1000,100,58818,30587,0,116226,175384,137392,
elev,0.2,daily_strangle,1000,250,147045,48362,0,254029,438461,378390,
elev,0.2,daily_strangle,1000,500,294090,68394,0,471230,876923,791969,
elev,0.2,daily_strangle,1000,1000,588180,96724,0,890376,1753846,1633703,
elev,0.2,daily_strangle,1500,1,588,0,0,764,8715,4927,
elev,0.2,daily_strangle,1500,4,2352,0,0,3058,34862,27286,
elev,0.2,daily_strangle,1500,8,4705,0,0,6117,69725,59010,
elev,0.2,daily_strangle,1500,12,7058,0,0,9175,104588,91465,
elev,0.2,daily_strangle,1500,25,14704,0,0,19115,217893,198951,
elev,0.2,daily_strangle,1500,50,29409,0,0,38231,435787,408999,
elev,0.2,daily_strangle,1500,100,58818,0,0,76463,871574,833690,
elev,0.2,daily_strangle,1500,250,147045,0,0,191158,2178936,2119036,
elev,0.2,daily_strangle,1500,500,294090,0,0,382317,4357873,4273161,
elev,0.2,daily_strangle,1500,1000,588180,0,0,764634,8715747,8595946,
elev,0.2,perp_delta_only,250,1,0,17750,8022,33504,-8022,-12325,3
elev,0.2,perp_delta_only,250,4,0,35500,32090,87868,-32090,-40696,0
elev,0.2,perp_delta_only,250,8,0,50205,64181,148703,-64181,-76351,0
elev,0.2,perp_delta_only,250,12,0,61489,96272,205089,-96272,-111177,0
elev,0.2,perp_delta_only,250,25,0,88751,200566,376114,-200566,-222080,0
elev,0.2,perp_delta_only,250,50,0,125514,401133,684641,-401133,-431558,0
elev,0.2,perp_delta_only,250,100,0,177503,802266,1273701,-802266,-845294,0
elev,0.2,perp_delta_only,250,250,0,280657,2005666,2972221,-2005666,-2073699,0
elev,0.2,perp_delta_only,250,500,0,396910,4011333,5730716,-4011333,-4107546,0
elev,0.2,perp_delta_only,250,1000,0,561315,8022666,11159177,-8022666,-8158732,0
elev,0.2,perp_delta_only,400,1,0,14784,5778,26732,-5778,-10215,5
elev,0.2,perp_delta_only,400,4,0,29569,23114,68489,-23114,-31989,1
elev,0.2,perp_delta_only,400,8,0,41818,46229,114461,-46229,-58779,0
elev,0.2,perp_delta_only,400,12,0,51216,69344,156728,-69344,-84715,0
elev,0.2,perp_delta_only,400,25,0,73924,144466,283908,-144466,-166652,0
elev,0.2,perp_delta_only,400,50,0,104545,288933,511521,-288933,-320309,0
elev,0.2,perp_delta_only,400,100,0,147849,577866,943430,-577866,-622239,0
elev,0.2,perp_delta_only,400,250,0,233769,1444666,2181967,-1444666,-1514825,0
elev,0.2,perp_delta_only,400,500,0,330600,2889333,4185914,-2889333,-2988553,0
elev,0.2,perp_delta_only,400,1000,0,467539,5778666,8120068,-5778666,-5918984,0
elev,0.2,perp_delta_only,600,1,0,10830,3010,17994,-3010,-7467,9
elev,0.2,perp_delta_only,600,4,0,21661,12042,43815,-12042,-20956,2
elev,0.2,perp_delta_only,600,8,0,30634,24085,71135,-24085,-36690,1
elev,0.2,perp_delta_only,600,12,0,37519,36128,95741,-36128,-51566,0
elev,0.2,perp_delta_only,600,25,0,54154,75266,168247,-75266,-97550,0
elev,0.2,perp_delta_only,600,50,0,76586,150533,295255,-150533,-182046,0
elev,0.2,perp_delta_only,600,100,0,108309,301066,532189,-301066,-345633,0
elev,0.2,perp_delta_only,600,250,0,171252,752666,1201095,-752666,-823133,0
elev,0.2,perp_delta_only,600,500,0,242187,1505333,2271777,-1505333,-1604987,0
elev,0.2,perp_delta_only,600,1000,0,342505,3010666,4359123,-3010666,-3151599,0
elev,0.2,perp_delta_only,800,1,0,6877,260,9278,-260,-4654,115
elev,0.2,perp_delta_only,800,4,0,13754,1041,19234,-1041,-9829,28
elev,0.2,perp_delta_only,800,8,0,19451,2082,27993,-2082,-14511,14
elev,0.2,perp_delta_only,800,12,0,23822,3124,35030,-3124,-18345,9
elev,0.2,perp_delta_only,800,25,0,34385,6508,53161,-6508,-28478,4
elev,0.2,perp_delta_only,800,50,0,48627,13016,80137,-13016,-44087,2
elev,0.2,perp_delta_only,800,100,0,68770,26033,123244,-26033,-69974,1
elev,0.2,perp_delta_only,800,250,0,108735,65083,225964,-65083,-134560,0
elev,0.2,perp_delta_only,800,500,0,153775,130166,369124,-130166,-228422,0
elev,0.2,perp_delta_only,800,1000,0,217470,260333,621145,-260333,-399287,0
elev,0.2,perp_delta_only,1000,1,0,2923,0,3800,2658,-1741,
elev,0.2,perp_delta_only,1000,4,0,5846,0,7600,10632,1832,
elev,0.2,perp_delta_only,1000,8,0,8267,0,10748,21264,8819,
elev,0.2,perp_delta_only,1000,12,0,10125,0,13163,31896,16655,
elev,0.2,perp_delta_only,1000,25,0,14615,0,19000,66450,44451,
elev,0.2,perp_delta_only,1000,50,0,20669,0,26870,132900,101789,
elev,0.2,perp_delta_only,1000,100,0,29230,0,38000,265800,221803,
elev,0.2,perp_delta_only,1000,250,0,46218,0,60083,664500,594935,
elev,0.2,perp_delta_only,1000,500,0,65362,0,84970,1329000,1230620,
elev,0.2,perp_delta_only,1000,1000,0,92436,0,120167,2658000,2518870,
elev,0.2,perp_delta_only,1500,1,0,0,0,0,9566,5131,
elev,0.2,perp_delta_only,1500,4,0,0,0,0,38265,29396,
elev,0.2,perp_delta_only,1500,8,0,0,0,0,76530,63988,
elev,0.2,perp_delta_only,1500,12,0,0,0,0,114796,99434,
elev,0.2,perp_delta_only,1500,25,0,0,0,0,239158,216986,
elev,0.2,perp_delta_only,1500,50,0,0,0,0,478316,446960,
elev,0.2,perp_delta_only,1500,100,0,0,0,0,956633,912289,
elev,0.2,perp_delta_only,1500,250,0,0,0,0,2391583,2321469,
elev,0.2,perp_delta_only,1500,500,0,0,0,0,4783166,4684010,
elev,0.2,perp_delta_only,1500,1000,0,0,0,0,9566333,9426104,
stress,0.2,straddle_30d,250,1,9526,29120,15085,69852,-15085,-20581,1
stress,0.2,straddle_30d,250,4,38107,58240,60342,203698,-60342,-71333,0
stress,0.2,straddle_30d,250,8,76215,82365,120684,363044,-120684,-136228,0
stress,0.2,straddle_30d,250,12,114322,100876,181026,515093,-181026,-200063,0
stress,0.2,straddle_30d,250,25,238172,145602,377139,989188,-377139,-404616,0
stress,0.2,straddle_30d,250,50,476345,205912,754278,1867497,-754278,-793137,0
stress,0.2,straddle_30d,250,100,952690,291204,1508556,3578187,-1508556,-1563511,0
stress,0.2,straddle_30d,250,250,2381727,460434,3771391,8597619,-3771391,-3858283,0
stress,0.2,straddle_30d,250,500,4763454,651152,7542783,16844607,-7542783,-7665666,0
stress,0.2,straddle_30d,250,1000,9526908,920869,15085566,33193347,-15085566,-15259349,0
stress,0.2,straddle_30d,400,1,9521,26326,13098,63629,-13098,-18504,2
stress,0.2,straddle_30d,400,4,38085,52652,52393,186071,-52393,-63205,0
stress,0.2,straddle_30d,400,8,76171,74461,104787,332046,-104787,-120078,0
stress,0.2,straddle_30d,400,12,114257,91196,157180,471424,-157180,-175908,0
stress,0.2,straddle_30d,400,25,238035,131630,327460,906264,-327460,-354490,0
stress,0.2,straddle_30d,400,50,476070,186153,654920,1712288,-654920,-693147,0
stress,0.2,straddle_30d,400,100,952141,263261,1309840,3282816,-1309840,-1363901,0
stress,0.2,straddle_30d,400,250,2380354,416252,3274601,7892571,-3274601,-3360079,0
stress,0.2,straddle_30d,400,500,4760709,588670,6549202,15468156,-6549202,-6670086,0
stress,0.2,straddle_30d,400,1000,9521419,832505,13098404,30488027,-13098404,-13269361,0
stress,0.2,straddle_30d,600,1,9525,22659,10360,55309,-10360,-15924,2
stress,0.2,straddle_30d,600,4,38100,45319,41443,162323,-41443,-52570,0
stress,0.2,straddle_30d,600,8,76201,64091,82887,290135,-82887,-98622,0
stress,0.2,straddle_30d,600,12,114302,78496,124331,412269,-124331,-143603,0
stress,0.2,straddle_30d,600,25,238130,113299,259023,793589,-259023,-286839,0
stress,0.2,straddle_30d,600,50,476260,160229,518046,1500898,-518046,-557385,0
stress,0.2,straddle_30d,600,100,952521,226599,1036093,2879778,-1036093,-1091726,0
stress,0.2,straddle_30d,600,250,2381304,358284,2590233,6928768,-2590233,-2678197,0
stress,0.2,straddle_30d,600,500,4762608,506690,5180466,13584695,-5180466,-5304866,0
stress,0.2,straddle_30d,600,1000,9525216,716569,10360933,26783534,-10360933,-10536860,0
stress,0.2,straddle_30d,800,1,9537,18592,7539,46369,-7539,-13033,3
stress,0.2,straddle_30d,800,4,38148,37185,30156,137136,-30156,-41145,0
stress,0.2,straddle_30d,800,8,76296,52587,60312,245955,-60312,-75853,0
stress,0.2,straddle_30d,800,12,114445,64406,90468,350116,-90468,-109502,0
stress,0.2,straddle_30d,800,25,238427,92963,188475,675826,-188475,-215948,0
stress,0.2,straddle_30d,800,50,476855,131469,376950,1280858,-376950,-415803,0
stress,0.2,straddle_30d,800,100,953710,185926,753900,2461599,-753900,-808847,0
stress,0.2,straddle_30d,800,250,2384277,293975,1884752,5931906,-1884752,-1971630,0
stress,0.2,straddle_30d,800,500,4768554,415744,3769504,11639943,-3769504,-3892368,0
stress,0.2,straddle_30d,800,1000,9537108,587951,7539008,22963288,-7539008,-7712765,0
stress,0.2,straddle_30d,1000,1,9545,14485,4710,37363,-4710,-10121,6
stress,0.2,straddle_30d,1000,4,38180,28970,18842,111791,-18842,-29664,1
stress,0.2,straddle_30d,1000,8,76360,40970,37684,201520,-37684,-52990,0
stress,0.2,straddle_30d,1000,12,114540,50178,56527,287620,-56527,-75272,0
stress,0.2,straddle_30d,1000,25,238626,72426,117764,557462,-117764,-144821,0
